ID,sp,sex,red,lon,lat,acc,link
471,ame,m,1,-116.925437507296,34.1450267655343,10,https://www.inaturalist.org/observations/70802771
737,ame,m,1,-116.806571250514,34.2200511407586,404,https://www.inaturalist.org/observations/223391342
529,ame,m,1,-117.19166367659,34.236019181631,28850,https://www.inaturalist.org/observations/48249386
682,ame,m,1,-116.802656159789,34.2635630488381,120,https://www.inaturalist.org/observations/10971099
738,ame,m,1,-116.841798148836,34.2872185799266,28850,https://www.inaturalist.org/observations/223389127
98,ame,m,1,-119.117455780452,34.8079657782512,2000,https://www.inaturalist.org/observations/171758898
616,ame,m,1,-119.103302593708,34.8124873067194,,https://www.inaturalist.org/observations/37892845
100,ame,m,1,-119.200733951726,34.8347694346835,2000,https://www.inaturalist.org/observations/171396488
534,ame,m,1,-118.59007343976,36.0020416947471,244,https://www.inaturalist.org/observations/46502540
644,ame,m,1,-118.553861080104,36.1705734190621,,https://www.inaturalist.org/observations/27911590
611,ame,m,1,-117.073448448563,36.2279575905189,,https://www.inaturalist.org/observations/37892851
646,ame,m,1,-115.627830182541,36.3058982178321,130,https://www.inaturalist.org/observations/27072555
610,ame,m,1,-115.685432849949,36.3083016732999,,https://www.inaturalist.org/observations/37892852
608,ame,m,1,-115.637033767115,36.3570797797236,,https://www.inaturalist.org/observations/37892854
294,ame,m,1,-118.168193429992,36.4455215900176,33,https://www.inaturalist.org/observations/121455436
83,ame,m,1,-118.215245864308,36.45281222024,,https://www.inaturalist.org/observations/177304838
299,ame,m,1,-118.5593457744,36.4827506247128,,https://www.inaturalist.org/observations/120373854
493,ame,m,1,-118.737036492279,37.1007374397099,130,https://www.inaturalist.org/observations/53627053
703,ame,m,1,-118.637344370027,37.1611894726915,31,https://www.inaturalist.org/observations/3760687
669,ame,m,1,-118.563037910072,37.1780270382693,,https://www.inaturalist.org/observations/16022416
617,ame,m,1,-118.589128110336,37.2470494634756,,https://www.inaturalist.org/observations/37892072
614,ame,m,1,-118.182319862129,37.3849783772607,,https://www.inaturalist.org/observations/37892847
745,ame,m,1,-118.175729310772,37.3951406685615,200,https://www.inaturalist.org/observations/223130936
739,ame,m,1,-118.177789415459,37.3972007732482,280,https://www.inaturalist.org/observations/223387209
688,ame,m,1,-119.406146900854,37.4943601261018,,https://www.inaturalist.org/observations/8238773
67,ame,m,1,-118.198724894905,37.5288824864576,279,https://www.inaturalist.org/observations/183177786
638,ame,m,1,-118.224409316973,37.5453008965363,508,https://www.inaturalist.org/observations/29607828
672,ame,m,1,-118.221742774543,37.5466341677513,,https://www.inaturalist.org/observations/14736906
476,ame,m,1,-118.68408912637,37.5490911324318,50,https://www.inaturalist.org/observations/64963807
505,ame,m,1,-118.243476433077,37.5617505203225,,https://www.inaturalist.org/observations/51615000
503,ame,m,1,-118.968428164144,37.5666778269866,27,https://www.inaturalist.org/observations/52267699
258,ame,m,1,-118.98339290728,37.5922552306291,59,https://www.inaturalist.org/observations/125197528
96,ame,m,1,-118.835890303533,37.6141092848921,,https://www.inaturalist.org/observations/172196836
433,ame,m,1,-118.835912599038,37.6141137439931,7,https://www.inaturalist.org/observations/82127441
219,ame,m,1,-118.934623719058,37.7531797285469,,https://www.inaturalist.org/observations/134010002
670,ame,m,1,-118.676517572782,37.7713193516323,1710,https://www.inaturalist.org/observations/15433023
289,ame,m,1,-119.491734886474,37.8418667893989,4,https://www.inaturalist.org/observations/121930479
290,ame,m,1,-119.491547604229,37.8423126995043,4,https://www.inaturalist.org/observations/121930328
224,ame,m,1,-119.271620281172,37.9214572841019,14400,https://www.inaturalist.org/observations/132677569
267,ame,m,1,-119.269292630422,37.9222599222915,1210,https://www.inaturalist.org/observations/123903063
268,ame,m,1,-119.269292630422,37.9222599222915,1210,https://www.inaturalist.org/observations/123903025
269,ame,m,1,-119.269292630422,37.9222599222915,1210,https://www.inaturalist.org/observations/123903021
404,ame,m,1,-119.270411864787,37.9239365442876,1360,https://www.inaturalist.org/observations/84515777
399,ame,m,1,-119.26801286842,37.9256666754963,122,https://www.inaturalist.org/observations/84852659
671,ame,m,1,-119.266853502146,37.9716310891553,15,https://www.inaturalist.org/observations/15044586
359,ame,m,1,-120.265861583958,38.2457231127085,190,https://www.inaturalist.org/observations/95221032
750,ame,m,1,-120.314795758919,38.3112183889815,15,https://www.inaturalist.org/observations/222487972
618,ame,m,1,-119.375196280442,38.3489513020957,,https://www.inaturalist.org/observations/37892071
446,ame,m,1,-115.119439153235,38.386933924869,,https://www.inaturalist.org/observations/80363486
235,ame,m,1,-120.079747624189,38.4087656836267,,https://www.inaturalist.org/observations/127256485
508,ame,m,1,-115.774614871018,38.5486030926627,,https://www.inaturalist.org/observations/50932629
767,ame,m,1,-115.774061942487,38.549708949724,,https://www.inaturalist.org/observations/221133680
118,ame,m,1,-107.686906958027,38.555050952786,4,https://www.inaturalist.org/observations/168370190
276,ame,m,1,-106.73075529644,38.6115923541437,28210,https://www.inaturalist.org/observations/123012389
280,ame,m,1,-106.729212447476,38.6127249658113,28210,https://www.inaturalist.org/observations/123012349
273,ame,m,1,-106.700567182308,38.6139423003989,28210,https://www.inaturalist.org/observations/123093893
4,ame,m,NA,-106.637961403518,38.6457133954047,28210,https://www.inaturalist.org/observations/208996662
274,ame,m,1,-106.652622927782,38.6659577141873,28210,https://www.inaturalist.org/observations/123012391
238,ame,m,1,-119.990632489636,38.6761690555997,4,https://www.inaturalist.org/observations/126906400
602,ame,m,1,-106.8499515267,38.6762181057113,,https://www.inaturalist.org/observations/37897402
275,ame,m,1,-106.784126276949,38.6906834295287,28210,https://www.inaturalist.org/observations/123012390
278,ame,m,1,-106.776545805158,38.6945940611525,28210,https://www.inaturalist.org/observations/123012373
9,ame,m,1,-106.651954062624,38.7024019470971,28210,https://www.inaturalist.org/observations/208996607
626,ame,m,1,-119.993562119028,38.7067183569169,150,https://www.inaturalist.org/observations/36583265
506,ame,m,1,-120.006484593881,38.7074273539843,15,https://www.inaturalist.org/observations/51273575
8,ame,m,1,-106.786453927699,38.7246617795559,28210,https://www.inaturalist.org/observations/208996612
7,ame,m,1,-106.667886430688,38.7308733073234,28210,https://www.inaturalist.org/observations/208996613
279,ame,m,1,-106.74121188841,38.7397469184197,28210,https://www.inaturalist.org/observations/123012356
255,ame,m,1,-120.033854556147,38.7446207158711,4,https://www.inaturalist.org/observations/125372419
277,ame,m,1,-106.782900024159,38.7672461946163,28210,https://www.inaturalist.org/observations/123012381
5,ame,m,1,-106.66125128832,38.7917712504103,28210,https://www.inaturalist.org/observations/208996621
501,ame,m,0,-112.236260216795,38.8254775952733,,https://www.inaturalist.org/observations/52511695
368,ame,m,1,-120.083992688392,38.8662739108112,84,https://www.inaturalist.org/observations/89143712
81,ame,m,1,-120.193543883073,38.8679817465147,6,https://www.inaturalist.org/observations/177452363
372,ame,m,1,-120.196527021678,38.8688066802096,11,https://www.inaturalist.org/observations/88476309
621,ame,m,1,-120.001048949697,38.8883197064195,,https://www.inaturalist.org/observations/37892067
444,ame,m,0,-112.110803408656,38.9585237934049,,https://www.inaturalist.org/observations/80388311
578,ame,m,0,-112.112190189084,38.9590098354198,,https://www.inaturalist.org/observations/37950206
499,ame,m,1,-114.645945048774,39.0259052694236,,https://www.inaturalist.org/observations/52514139
633,ame,m,1,-120.196388789545,39.1055314369349,25,https://www.inaturalist.org/observations/33498130
349,ame,m,1,-120.168782494924,39.1300074426173,,https://www.inaturalist.org/observations/97102416
498,ame,m,1,-112.950420923313,39.1438975423988,,https://www.inaturalist.org/observations/52514146
640,ame,m,1,-120.363123496136,39.1525972485541,,https://www.inaturalist.org/observations/28646829
653,ame,m,1,-119.731277795065,39.1733276093515,,https://www.inaturalist.org/observations/25947645
296,ame,m,1,-120.137796201703,39.1884038300132,,https://www.inaturalist.org/observations/121029928
740,ame,m,1,-107.388579720249,39.2076403919578,28120,https://www.inaturalist.org/observations/223358583
347,ame,m,1,-119.789428931903,39.2302034432882,2,https://www.inaturalist.org/observations/97833089
346,ame,m,1,-119.78874223034,39.2318443924759,,https://www.inaturalist.org/observations/97835953
789,ame,m,1,-117.749443709164,39.2519504791259,,https://www.inaturalist.org/observations/217793098
443,ame,m,0,-111.551003403306,39.2555133008676,,https://www.inaturalist.org/observations/80389868
785,ame,m,1,-116.039284814045,39.2738669608036,,https://www.inaturalist.org/observations/218405546
97,ame,m,1,-120.432252939768,39.2933844461145,24,https://www.inaturalist.org/observations/172046288
292,ame,m,1,-120.231308009895,39.3214723236502,16,https://www.inaturalist.org/observations/121638958
375,ame,m,1,-119.932485811899,39.3227030355409,15,https://www.inaturalist.org/observations/87792464
109,ame,m,1,-120.172612862729,39.3291954866747,,https://www.inaturalist.org/observations/169872145
108,ame,m,1,-120.172742176659,39.3291999457758,7,https://www.inaturalist.org/observations/169895441
649,ame,m,1,-120.172394366777,39.3498634200575,,https://www.inaturalist.org/observations/26916388
742,ame,m,1,-107.248612997282,39.3504208076891,28120,https://www.inaturalist.org/observations/223358562
687,ame,m,1,-120.090578780648,39.364261857359,12,https://www.inaturalist.org/observations/9043454
316,ame,m,1,-120.08990991549,39.3646275036454,198,https://www.inaturalist.org/observations/118103500
709,ame,m,1,-120.158111866103,39.368011961345,,https://www.inaturalist.org/observations/399537
736,ame,m,1,-107.346236096645,39.3893398416836,28120,https://www.inaturalist.org/observations/223411519
741,ame,m,1,-107.316872916208,39.3975802604304,28120,https://www.inaturalist.org/observations/223358578
504,ame,m,1,-120.585989366787,39.4012590187995,3200,https://www.inaturalist.org/observations/52107025
110,ame,m,1,-120.239352228195,39.4320178978661,7,https://www.inaturalist.org/observations/169778714
60,ame,m,1,-120.176001779529,39.454612162904,4,https://www.inaturalist.org/observations/184599235
535,ame,m,1,-116.999815312867,39.4553256190725,,https://www.inaturalist.org/observations/46486387
634,ame,m,1,-120.341840206808,39.4621391254822,10,https://www.inaturalist.org/observations/33496256
527,ame,m,1,-120.236386925995,39.4855538651138,205,https://www.inaturalist.org/observations/48619156
515,ame,m,1,-116.386608654199,39.5284637945511,,https://www.inaturalist.org/observations/50425209
203,ame,m,1,-120.667162842364,39.6193447331214,1670,https://www.inaturalist.org/observations/142106397
642,ame,m,1,-120.64805559435,39.6247625409014,,https://www.inaturalist.org/observations/28186937
706,ame,m,1,-120.576112457954,39.6253734377457,102,https://www.inaturalist.org/observations/3426463
705,ame,m,1,-120.586016121393,39.644253271606,,https://www.inaturalist.org/observations/3702941
710,ame,m,1,-120.641210874233,39.6744280084346,,https://www.inaturalist.org/observations/258419
536,ame,m,1,-117.135403198599,39.7762961720006,,https://www.inaturalist.org/observations/46432852
786,ame,m,0,-120.484067694009,39.8069926236525,,https://www.inaturalist.org/observations/218397928
245,ame,m,1,-113.37056188367,39.8527430004609,,https://www.inaturalist.org/observations/126248101
243,ame,m,1,-113.850637621286,39.8870557830671,,https://www.inaturalist.org/observations/126248110
685,ame,m,1,-120.90300023798,40.1359360492642,2580,https://www.inaturalist.org/observations/10286659
648,ame,m,1,-120.60395062583,40.1893114888739,,https://www.inaturalist.org/observations/26945578
619,ame,m,1,-121.072312304979,40.1981003770503,,https://www.inaturalist.org/observations/37892069
320,ame,m,1,-111.748880471653,40.2985371691781,,https://www.inaturalist.org/observations/117488954
322,ame,m,1,-111.748983030978,40.2985951374918,,https://www.inaturalist.org/observations/117175423
420,ame,m,1,-111.749018703786,40.2986754013107,,https://www.inaturalist.org/observations/83439084
102,ame,m,1,-110.061837556396,40.3608843201074,115,https://www.inaturalist.org/observations/171142145
129,ame,m,1,-110.061837556396,40.3608843201074,115,https://www.inaturalist.org/observations/166212460
752,ame,m,1,-121.162261291429,40.476740683678,,https://www.inaturalist.org/observations/222124260
240,ame,m,1,-121.420652820173,40.498015054804,31670,https://www.inaturalist.org/observations/126861420
754,ame,m,1,-120.768045544597,40.5263883148071,,https://www.inaturalist.org/observations/221641906
371,ame,m,1,-121.090523273681,40.5451299165347,,https://www.inaturalist.org/observations/89015820
370,ame,m,1,-121.092204354779,40.5462937419096,119,https://www.inaturalist.org/observations/89015931
613,ame,m,1,-121.534493670068,40.5562419963599,,https://www.inaturalist.org/observations/37892848
199,ame,m,1,-121.393684177002,40.5589442115983,34950,https://www.inaturalist.org/observations/147651560
824,ame,m,1,-120.956571878036,40.5671980076482,,https://www.inaturalist.org/observations/225606439
426,ame,m,1,-121.297086670881,40.5689548934633,,https://www.inaturalist.org/observations/82605510
367,ame,m,1,-121.10664292399,40.5691733894149,,https://www.inaturalist.org/observations/89961202
643,ame,m,1,-116.943211484095,40.6393462626929,5,https://www.inaturalist.org/observations/27954968
509,ame,m,1,-116.929499748355,40.6450004028287,,https://www.inaturalist.org/observations/50928761
609,ame,m,1,-121.418958361773,40.6847309932149,,https://www.inaturalist.org/observations/37892853
422,ame,m,1,-115.457068907699,40.9473140769492,,https://www.inaturalist.org/observations/82744767
537,ame,m,1,-117.492858116346,40.9587695075555,,https://www.inaturalist.org/observations/46429521
424,ame,m,1,-115.08250441921,41.0271498222101,,https://www.inaturalist.org/observations/82739575
423,ame,m,1,-114.96157359864,41.1173396001171,,https://www.inaturalist.org/observations/82742609
629,ame,m,1,-120.286364530602,41.1501006155567,,https://www.inaturalist.org/observations/35531658
376,ame,m,1,-122.743913353289,41.2078147604915,16,https://www.inaturalist.org/observations/87304485
702,ame,m,1,-122.509016827995,41.2118903788543,,https://www.inaturalist.org/observations/3919253
494,ame,m,1,-122.512387908392,41.2120509064923,,https://www.inaturalist.org/observations/52992810
620,ame,m,1,-122.02517760909,41.2408700766007,,https://www.inaturalist.org/observations/37892068
790,ame,m,1,-120.961579448519,41.4815901878699,,https://www.inaturalist.org/observations/217518945
758,ame,m,1,-120.263685542644,41.5525835357418,,https://www.inaturalist.org/observations/221363384
686,ame,m,1,-111.645656741367,41.924370004275,,https://www.inaturalist.org/observations/9102404
603,ame,m,1,-122.714706241389,42.0776917348967,,https://www.inaturalist.org/observations/37897401
247,ame,m,1,-110.413575906593,42.2897041535838,,https://www.inaturalist.org/observations/126248096
485,ame,m,1,-113.65890519419,42.3096229579895,4,https://www.inaturalist.org/observations/57242411
434,ame,m,1,-114.383214814705,42.587407117215,,https://www.inaturalist.org/observations/82077746
188,ame,m,1,-118.586002280498,42.6406621610963,100,https://www.inaturalist.org/observations/148076634
189,ame,m,1,-118.586002280498,42.6406621610963,100,https://www.inaturalist.org/observations/148076631
187,ame,m,1,-118.585596502302,42.6407335067132,200,https://www.inaturalist.org/observations/148076636
421,ame,m,1,-118.826423631996,42.6522558238353,,https://www.inaturalist.org/observations/82754229
479,ame,m,1,-118.56480371409,42.6664580606905,,https://www.inaturalist.org/observations/61451288
94,ame,m,1,-118.574885741571,42.7093144809152,,https://www.inaturalist.org/observations/173129246
233,ame,m,1,-108.825418016296,42.7397790593123,4,https://www.inaturalist.org/observations/127768804
182,ame,m,1,-118.866782955631,42.8045475021136,100,https://www.inaturalist.org/observations/151649391
89,ame,m,1,-121.156607151293,42.8536288274089,,https://www.inaturalist.org/observations/174150227
117,ame,m,1,-121.158194591268,42.854975475927,86,https://www.inaturalist.org/observations/168434106
612,ame,m,1,-122.167008236297,42.9243501701165,,https://www.inaturalist.org/observations/37892850
704,ame,m,1,-122.030996735965,42.9282875563467,5,https://www.inaturalist.org/observations/3735016
615,ame,m,1,-122.148110566032,42.9678977510045,,https://www.inaturalist.org/observations/37892846
731,ame,m,1,-120.792878278364,43.0367685667749,75,https://www.inaturalist.org/observations/224800835
448,ame,m,1,-115.865156917908,43.0432298042014,9,https://www.inaturalist.org/observations/79225844
622,ame,m,1,-122.143031649933,43.1338565740116,,https://www.inaturalist.org/observations/37715690
160,ame,m,1,-116.375955861783,43.2409864768207,,https://www.inaturalist.org/observations/162896362
50,ame,m,1,-118.844830801145,43.2651726409346,,https://www.inaturalist.org/observations/186473432
623,ame,m,1,-118.835943812745,43.3803556802461,244,https://www.inaturalist.org/observations/37715369
16,ame,m,1,-116.594206562843,43.5212900281413,4,https://www.inaturalist.org/observations/208381511
459,ame,m,1,-116.145794901808,43.5724715900328,31,https://www.inaturalist.org/observations/76338619
325,ame,m,1,-116.144867408789,43.573318819233,122,https://www.inaturalist.org/observations/115258717
436,ame,m,1,-116.166837399679,43.6013264329496,3,https://www.inaturalist.org/observations/81566314
770,ame,m,1,-116.385529551744,43.6187213861591,4,https://www.inaturalist.org/observations/219921754
173,ame,m,1,-116.297854706831,43.6537654613382,4,https://www.inaturalist.org/observations/158968022
711,ame,m,1,-116.375282537523,43.665519651715,27440,https://www.inaturalist.org/observations/209767154
80,ame,m,NA,-116.671870725891,43.6680568802145,2,https://www.inaturalist.org/observations/177689477
169,ame,m,1,-116.671928694205,43.6681282258313,2,https://www.inaturalist.org/observations/161284205
170,ame,m,1,-116.6719063987,43.6681594395387,2,https://www.inaturalist.org/observations/161284192
656,ame,m,1,-114.361115509884,43.6727790682301,,https://www.inaturalist.org/observations/25131526
127,ame,m,NA,-110.731920049,43.6929342049916,4,https://www.inaturalist.org/observations/166499120
647,ame,m,1,-121.450760670486,43.7039883165031,10,https://www.inaturalist.org/observations/26984175
554,ame,m,1,-115.93856263945,43.7128842231047,18,https://www.inaturalist.org/observations/45407904
719,ame,m,1,-110.553270624395,43.856578754552,189,https://www.inaturalist.org/observations/213248145
673,ame,m,1,-121.457975495991,43.8876899026019,5,https://www.inaturalist.org/observations/14460674
79,ame,m,1,-121.68269635268,44.0761538086258,4,https://www.inaturalist.org/observations/178256926
551,ame,m,1,-121.288797202023,44.0814333842731,44,https://www.inaturalist.org/observations/45627404
265,ame,m,1,-110.317740906752,44.3411002159184,977,https://www.inaturalist.org/observations/124330067
502,ame,m,1,-121.868877198965,44.3802511231677,103,https://www.inaturalist.org/observations/52275161
200,ame,m,1,-114.295250128224,44.3915371079339,17,https://www.inaturalist.org/observations/146380729
689,ame,m,1,-122.042483380278,44.4449838931605,361,https://www.inaturalist.org/observations/7635867
85,ame,m,1,-110.333365596843,44.5478152225541,2,https://www.inaturalist.org/observations/176040122
88,ame,m,1,-110.377252069411,44.5624410740094,4,https://www.inaturalist.org/observations/174777301
627,ame,m,1,-110.377974443782,44.5628156384978,,https://www.inaturalist.org/observations/36105041
473,ame,m,1,-118.62440405877,44.5818337044908,64,https://www.inaturalist.org/observations/67552007
734,ame,m,1,-111.740791662342,44.6762373328933,3,https://www.inaturalist.org/observations/224020824
246,ame,m,1,-111.162285728073,44.7299516641831,,https://www.inaturalist.org/observations/126248097
624,ame,m,1,-110.704706155271,45.0038564054921,1000,https://www.inaturalist.org/observations/37715087
625,ame,m,1,-110.704710614372,45.0044271704269,93,https://www.inaturalist.org/observations/37715086
249,ame,m,1,-109.318148682702,45.0079231056528,27220,https://www.inaturalist.org/observations/126158570
251,ame,m,1,-109.293739563536,45.0484162023192,27220,https://www.inaturalist.org/observations/126158554
253,ame,m,1,-109.313520135809,45.0532364905579,27220,https://www.inaturalist.org/observations/126157001
250,ame,m,1,-109.220860015918,45.1137821646616,27220,https://www.inaturalist.org/observations/126158567
82,ame,m,1,-109.27288880701,45.1214518184735,4,https://www.inaturalist.org/observations/177446371
230,ame,m,1,-109.273535376662,45.1215053276862,,https://www.inaturalist.org/observations/129882818
231,ame,m,1,-109.273535376662,45.1215053276862,,https://www.inaturalist.org/observations/129759426
244,ame,m,1,-109.274168569012,45.1221518973389,,https://www.inaturalist.org/observations/126248104
201,ame,m,1,-109.272393846793,45.1222321611579,1820,https://www.inaturalist.org/observations/145003524
252,ame,m,1,-109.310960611804,45.1471585360467,27220,https://www.inaturalist.org/observations/126158549
78,ame,m,1,-117.291230944013,45.2308514037188,365,https://www.inaturalist.org/observations/179077141
239,ame,m,1,-121.678981921503,45.2618912061518,,https://www.inaturalist.org/observations/126877928
87,ame,m,1,-121.718770480202,45.3345923897272,961,https://www.inaturalist.org/observations/175290881
93,ame,m,1,-117.230110045873,45.353762065156,4,https://www.inaturalist.org/observations/173852232
195,ame,m,1,-121.475722718183,45.3650034589117,250,https://www.inaturalist.org/observations/147972874
228,ame,m,1,-121.097836199409,45.6470371414411,50,https://www.inaturalist.org/observations/131996929
145,ame,m,1,-121.100007781622,45.6485041856877,100,https://www.inaturalist.org/observations/165217794
415,ame,m,1,-123.929476845874,45.7027892819123,30,https://www.inaturalist.org/observations/83904407
414,ame,m,1,-123.929195922507,45.7033199149377,45,https://www.inaturalist.org/observations/83904408
780,ame,m,1,-112.077939833892,45.9408696053579,24670,https://www.inaturalist.org/observations/219210601
712,ame,m,1,-119.22695346592,46.2012588113739,16,https://www.inaturalist.org/observations/212135133
159,ame,m,1,-119.193037543308,46.3669991384294,27030,https://www.inaturalist.org/observations/163007586
207,ame,m,1,-114.056442971306,46.8386427159535,5,https://www.inaturalist.org/observations/138269580
241,ame,m,1,-113.526554615822,46.8524659292191,39,https://www.inaturalist.org/observations/126687273
364,ame,m,1,-121.642742807241,46.9187192526712,,https://www.inaturalist.org/observations/93013850
204,ame,m,1,-121.656048764785,46.9204672202842,199,https://www.inaturalist.org/observations/142038786
522,ame,m,1,-117.534363428952,47.5758034657049,,https://www.inaturalist.org/observations/49478520
730,ame,m,1,-117.208077627568,47.6202294895004,13,https://www.inaturalist.org/observations/225525294
112,ame,m,1,-84.8252251709409,47.9944863000172,26780,https://www.inaturalist.org/observations/169291191
366,ame,m,1,-123.044265022946,48.0916010618602,5,https://www.inaturalist.org/observations/91597934
360,ame,m,1,-122.781129010681,48.1052771247911,61,https://www.inaturalist.org/observations/95108484
464,ame,m,1,-122.76169624829,48.1356881939756,2,https://www.inaturalist.org/observations/74295954
64,ame,m,1,-122.756184799388,48.1379667946139,772,https://www.inaturalist.org/observations/183626206
171,ame,m,1,-122.663903703087,48.3963538642569,8,https://www.inaturalist.org/observations/161012183
452,ame,m,1,-115.807933274089,48.4069932793704,233,https://www.inaturalist.org/observations/78743741
390,ame,m,1,-123.299896368137,48.4282230594858,7,https://www.inaturalist.org/observations/85973089
639,ame,m,1,-122.99992372207,48.4593029938284,,https://www.inaturalist.org/observations/29474832
221,ame,m,1,-113.484830807265,48.5749319432453,,https://www.inaturalist.org/observations/133703563
677,ame,m,1,-123.36818304167,48.5774468762394,131,https://www.inaturalist.org/observations/12625371
679,ame,m,1,-123.36818304167,48.5774468762394,131,https://www.inaturalist.org/observations/12625367
680,ame,m,1,-123.36818304167,48.5774468762394,131,https://www.inaturalist.org/observations/12625366
463,ame,m,1,-123.369141748396,48.5783654510564,14,https://www.inaturalist.org/observations/74550178
462,ame,m,1,-123.369743727039,48.5784011238648,,https://www.inaturalist.org/observations/74994761
690,ame,m,1,-123.369462803672,48.5784724694817,279,https://www.inaturalist.org/observations/7596309
215,ame,m,1,-123.369476180975,48.5786329971196,61,https://www.inaturalist.org/observations/134818347
392,ame,m,1,-123.369645626816,48.578994184305,21,https://www.inaturalist.org/observations/85838855
209,ame,m,1,-123.369485099178,48.5790075616081,,https://www.inaturalist.org/observations/136351094
397,ame,m,1,-123.369404835359,48.5791547119429,,https://www.inaturalist.org/observations/85378415
395,ame,m,1,-123.36949401738,48.5792215984587,,https://www.inaturalist.org/observations/85378432
398,ame,m,1,-123.36945388547,48.5793196986818,,https://www.inaturalist.org/observations/85378413
391,ame,m,1,-123.369966682091,48.5795694083408,,https://www.inaturalist.org/observations/85949323
386,ame,m,1,-123.370693515563,48.5808491703432,,https://www.inaturalist.org/observations/86119844
457,ame,m,1,-123.371134966567,48.581000779779,15,https://www.inaturalist.org/observations/77223489
565,ame,m,1,-123.371304412407,48.5811256346085,116,https://www.inaturalist.org/observations/40800732
691,ame,m,1,-123.371331167014,48.5816027584212,26,https://www.inaturalist.org/observations/7443901
185,ame,m,1,-123.372138264304,48.5819059772928,20,https://www.inaturalist.org/observations/149419886
369,ame,m,1,-123.371291035104,48.5821779824571,215,https://www.inaturalist.org/observations/89053837
387,ame,m,1,-123.371366839822,48.5822136552655,,https://www.inaturalist.org/observations/86119838
472,ame,m,1,-123.371928686555,48.5822404098719,61,https://www.inaturalist.org/observations/69286657
675,ame,m,1,-123.372022327677,48.5828691431204,71,https://www.inaturalist.org/observations/13686937
694,ame,m,1,-123.371014570839,48.5879079273108,122,https://www.inaturalist.org/observations/7053398
695,ame,m,1,-123.370862961403,48.5879346819171,161,https://www.inaturalist.org/observations/7053142
696,ame,m,1,-123.370862961403,48.5879346819171,161,https://www.inaturalist.org/observations/7053140
139,ame,m,1,-123.343671363179,48.6521992462994,,https://www.inaturalist.org/observations/165660194
217,ame,m,1,-123.345330148771,48.6530241799943,122,https://www.inaturalist.org/observations/134237850
